"research_id","status","category","person_name","canonical_person_id","years","city","claim_text","search_query","best_source_tier","best_source_name","best_source_url","best_evidence_value","best_match_score","original_source_url","external_research_outcome","external_research_notes"
"tnl-dark-guide-2022-nwt-8-15-政治工作-6","auto_reviewable","政治工作","林銘仁","0ddfccd4-a250-40ff-bd33-d96ce562eeb9","2022","新北市","曾任議會教育召集人","""林銘仁"" ""曾任議會教育召集人"" 新北市","official","新北市議會：現任議員","https://www.ntp.gov.tw/councilor-detail?program=37&A=8&C=531","新北市第1、2、3屆議員 市議會民進黨團副總召集人 新北市議會教育召集人 台北縣議員議會教育召集人 土城體育會理事 林姓宗親會、土城會副理事長，樹林、三峽會顧問 雲林、彰化、嘉義同鄉會顧問 三峽、土城、樹林老人會，鶯歌健康會顧問 林阿坤議員主任 土城公所技士 土城市代表 中正國中、廣福國小家長會副會長
新北市第4屆議員","1","","",""
"tnl-dark-guide-2022-txg-13-6-政治工作-2","auto_reviewable","政治工作","林德宇","926e90a3-85f4-4580-ab19-0183acea1067","2022","台中市","1998年後曾任1屆議員","""林德宇"" ""1998年後曾任1屆議員"" 台中市","official","中央選舉委員會選舉資料庫：公開資料包","","1998年後當選議員共1屆（2018）","1","","",""
"tnl-dark-guide-2022-txg-13-6-政治工作-1","auto_reviewable","政治工作","林德宇","926e90a3-85f4-4580-ab19-0183acea1067","2022","台中市","2018年當選議員","""林德宇"" ""2018年當選議員"" 台中市","official","中央選舉委員會選舉資料庫","https://db.cec.gov.tw/static/elections/data/tickets/ELC/T1/T1/1250b1f46d13d83f30143138454d28cd/A/66_000_00_000_0000.json","2018年議員選舉當選","1","","",""
"tnl-dark-guide-2018-txg-13-114-政治工作-3","auto_reviewable","政治工作","林德宇","926e90a3-85f4-4580-ab19-0183acea1067","2018|2022","台中市","曾任民進黨台中市黨部執行長","""林德宇"" ""曾任民進黨台中市黨部執行長"" 台中市","official","臺中市議會：現任議員","https://www.tccc.gov.tw/wb_introduction02.asp?uno=&zno=107&cno=58","第3屆台中市議員
民進黨台中市議會黨團 幹事長
立法院副院長蔡其昌 特助
彰化縣政府新聞處 處長
民進黨臺中市黨部 執行長
屏東縣政府 機要秘書
民進黨中央黨部組織部 專員
立法院法案助理
東海大學學生會 會長","1","","",""
"tnl-dark-guide-2018-txg-13-114-政治工作-1","manual_review","政治工作","林德宇","926e90a3-85f4-4580-ab19-0183acea1067","2018|2022","台中市","曾任立法院副院長蔡其昌助理","""林德宇"" ""曾任立法院副院長蔡其昌助理"" 台中市","official","臺中市議會：現任議員","https://www.tccc.gov.tw/wb_introduction02.asp?uno=&zno=107&cno=58","第3屆台中市議員
民進黨台中市議會黨團 幹事長
立法院副院長蔡其昌 特助
彰化縣政府新聞處 處長
民進黨臺中市黨部 執行長
屏東縣政府 機要秘書
民進黨中央黨部組織部 專員
立法院法案助理
東海大學學生會 會長","0.8","","",""
"tnl-dark-guide-2018-txg-13-114-政治工作-2","manual_review","政治工作","林德宇","926e90a3-85f4-4580-ab19-0183acea1067","2018|2022","台中市","曾任彰化縣政府新聞處長","""林德宇"" ""曾任彰化縣政府新聞處長"" 台中市","official","臺中市議會：現任議員","https://www.tccc.gov.tw/wb_introduction02.asp?uno=&zno=107&cno=58","第3屆台中市議員
民進黨台中市議會黨團 幹事長
立法院副院長蔡其昌 特助
彰化縣政府新聞處 處長
民進黨臺中市黨部 執行長
屏東縣政府 機要秘書
民進黨中央黨部組織部 專員
立法院法案助理
東海大學學生會 會長","0.941","","",""
"tnl-dark-guide-2018-tnn-1-1-政治工作-1","external_search_needed","政治工作","林德旺","fcf3eb1f-fcaa-499c-9c40-907290d453ac","2018","台南市","台灣人民共產黨總理兼黨主席","""林德旺"" ""台灣人民共產黨總理兼黨主席"" 台南市","","","","","","","",""
"tnl-dark-guide-2022-khh-1-3-政治工作-1","external_search_needed","政治工作","林慧欣","bab0c120-f8e2-43c1-80e5-3ca1f0f3a495","2022","高雄市","曾任立委邱議瑩助理","""林慧欣"" ""曾任立委邱議瑩助理"" 高雄市","","","","","","","",""
"tnl-dark-guide-2022-khh-1-3-政治工作-2","external_search_needed","政治工作","林慧欣","bab0c120-f8e2-43c1-80e5-3ca1f0f3a495","2022","高雄市","曾任高雄市民政局機要秘書","""林慧欣"" ""曾任高雄市民政局機要秘書"" 高雄市","","","","","","","",""
"tnl-dark-guide-2022-tnn-6-8-政治工作-2","external_search_needed","政治工作","林緯","ceba2d25-a5e3-49ca-8c51-6db9e36dcb3c","2022","台南市","曾任職於立委陳亭妃服務處","""林緯"" ""曾任職於立委陳亭妃服務處"" 台南市","","","","","","","",""
"tnl-dark-guide-2022-tnn-6-8-政治工作-1","external_search_needed","政治工作","林緯","ceba2d25-a5e3-49ca-8c51-6db9e36dcb3c","2022","台南市","曾任職於前立委（現任台南市長）黃偉哲服務處","""林緯"" ""曾任職於前立委（現任台南市長）黃偉哲服務處"" 台南市","","","","","","","",""
"tnl-dark-guide-2018-tnn-6-41-政治工作-1","external_search_needed","政治工作","林緯","ceba2d25-a5e3-49ca-8c51-6db9e36dcb3c","2018","台南市","曾在立委黃偉哲與陳亭妃服務處工作","""林緯"" ""曾在立委黃偉哲與陳亭妃服務處工作"" 台南市","","","","","","","",""
"tnl-dark-guide-2022-txg-11-10-政治工作-2","external_search_needed","政治工作","林霈涵","b6dc851c-edbe-4ffa-a2c6-a32ed1bf0970","2022","台中市","1998年後曾任2屆議員","""林霈涵"" ""1998年後曾任2屆議員"" 台中市","","","","","","","",""
"tnl-dark-guide-2022-txg-11-10-政治工作-1","external_search_needed","政治工作","林霈涵","b6dc851c-edbe-4ffa-a2c6-a32ed1bf0970","2022","台中市","曾任議員林張久美、林佩樂特助","""林霈涵"" ""曾任議員林張久美、林佩樂特助"" 台中市","","","","","","","",""
"tnl-dark-guide-2018-txg-11-62-政治工作-1","external_search_needed","政治工作","林學冠","5a8856d8-b39e-4257-8a4e-45a79e9d5ce3","2018","台中市","曾任議員林張久美、林佩樂、林珮涵特別助理","""林學冠"" ""曾任議員林張久美、林佩樂、林珮涵特別助理"" 台中市","","","","","","","",""
"tnl-dark-guide-2022-tnn-7-3-政治工作-1","auto_reviewable","政治工作","林燕祝","c56135aa-d267-454b-8d8f-3fec1a219cca","2022","台南市","2018年當選議員","""林燕祝"" ""2018年當選議員"" 台南市","official","中央選舉委員會選舉資料庫","https://db.cec.gov.tw/static/elections/data/tickets/ELC/T1/T1/1250b1f46d13d83f30143138454d28cd/A/67_000_00_000_0000.json","2018年議員選舉當選","1","","",""
"tnl-dark-guide-2018-tnn-7-55-政治工作-1","manual_review","政治工作","林燕祝","c56135aa-d267-454b-8d8f-3fec1a219cca","2018","台南市","曾任2屆議員","""林燕祝"" ""曾任2屆議員"" 台南市","official","中央選舉委員會選舉資料庫：公開資料包（身分待確認）","","當選議員共2屆（2010、2014）（同名、同黨、同縣市身分推定）","1","","",""
"tnl-dark-guide-2022-tnn-7-3-政治工作-2","external_search_needed","政治工作","林燕祝","c56135aa-d267-454b-8d8f-3fec1a219cca","2022","台南市","曾任3屆議員","""林燕祝"" ""曾任3屆議員"" 台南市","","","","","","","",""
"tnl-dark-guide-2022-tnn-7-3-政治工作-4","auto_reviewable","政治工作","林燕祝","c56135aa-d267-454b-8d8f-3fec1a219cca","2022","台南市","曾任國民黨台南市議會黨團副書記長","""林燕祝"" ""曾任國民黨台南市議會黨團副書記長"" 台南市","official","臺南市議會：現任議員","https://www.tncc.gov.tw/councilorpage.asp?mainid=51D511F9-46E4-4B13-8DCF-35DCE176976A","第一、二、三屆台南市議會市議員
中國國民黨第二十、二十一屆中央委員
中國國民黨臺南市議會黨團副書記長
中國國民黨中央組織發展委員會副主任委員
中華民國婦女聯合會永康區支會主任委員
中華民國犯罪矯正協會監事
中華民國犯罪矯正協會台南分會副會長
台灣林氏宗親總會副理事長","1","","",""
"tnl-dark-guide-2022-tnn-7-3-政治工作-3","manual_review","政治工作","林燕祝","c56135aa-d267-454b-8d8f-3fec1a219cca","2022","台南市","曾任國民黨第20屆中央委員","""林燕祝"" ""曾任國民黨第20屆中央委員"" 台南市","official","臺南市議會：現任議員","https://www.tncc.gov.tw/councilorpage.asp?mainid=51D511F9-46E4-4B13-8DCF-35DCE176976A","第一、二、三屆台南市議會市議員
中國國民黨第二十、二十一屆中央委員
中國國民黨臺南市議會黨團副書記長
中國國民黨中央組織發展委員會副主任委員
中華民國婦女聯合會永康區支會主任委員
中華民國犯罪矯正協會監事
中華民國犯罪矯正協會台南分會副會長
台灣林氏宗親總會副理事長","0.471","","",""
"tnl-dark-guide-2022-tpe-6-21-政治工作-2","auto_reviewable","政治工作","林穎孟","a131cf7d-947a-4e92-9151-202739a00271","2022","台北市","1998年後曾任1屆議員","""林穎孟"" ""1998年後曾任1屆議員"" 台北市","official","中央選舉委員會選舉資料庫：公開資料包","","1998年後當選議員共1屆（2018）","1","","",""
"tnl-dark-guide-2022-tpe-6-21-政治工作-1","auto_reviewable","政治工作","林穎孟","a131cf7d-947a-4e92-9151-202739a00271","2022","台北市","2018年當選議員","""林穎孟"" ""2018年當選議員"" 台北市","official","中央選舉委員會選舉資料庫","https://db.cec.gov.tw/static/elections/data/tickets/ELC/T1/T1/1250b1f46d13d83f30143138454d28cd/A/63_000_00_000_0000.json","2018年議員選舉當選","1","","",""
"tnl-dark-guide-2018-tpe-6-119-政治工作-1","external_search_needed","政治工作","林穎孟","a131cf7d-947a-4e92-9151-202739a00271","2018|2022","台北市","曾任立委林昶佐辦公室法案助理","""林穎孟"" ""曾任立委林昶佐辦公室法案助理"" 台北市","","","","","","","",""
"tnl-dark-guide-2018-tpe-6-119-政治工作-2","external_search_needed","政治工作","林穎孟","a131cf7d-947a-4e92-9151-202739a00271","2018|2022","台北市","曾任時代力量發言人","""林穎孟"" ""曾任時代力量發言人"" 台北市","","","","","","","",""
"tnl-dark-guide-2018-nwt-2-12-政治工作-1","external_search_needed","政治工作","林麗容","11acebfa-241a-4a59-9310-5e0e525b3479","2018","新北市","曾任正黨黨主席","""林麗容"" ""曾任正黨黨主席"" 新北市","","","","","","","",""
"tnl-dark-guide-2022-txg-8-5-政治工作-2","external_search_needed","政治工作","邱于珊","a39d3a75-d21d-4719-be94-5816ada88f0b","2022","台中市","曾代表親民黨參選台中市議員","""邱于珊"" ""曾代表親民黨參選台中市議員"" 台中市","","","","","","","",""
"tnl-dark-guide-2022-txg-8-5-政治工作-3","external_search_needed","政治工作","邱于珊","a39d3a75-d21d-4719-be94-5816ada88f0b","2022","台中市","曾任民眾黨台中市黨部北屯區主任","""邱于珊"" ""曾任民眾黨台中市黨部北屯區主任"" 台中市","","","","","","","",""
"tnl-dark-guide-2018-txg-8-15-政治工作-1","external_search_needed","政治工作","邱于珊","a39d3a75-d21d-4719-be94-5816ada88f0b","2018|2022","台中市","曾任親民黨台中市服務處副處長","""邱于珊"" ""曾任親民黨台中市服務處副處長"" 台中市","","","","","","","",""
"tnl-dark-guide-2022-khh-11-4-政治工作-2","auto_reviewable","政治工作","邱于軒","e18bb98f-0781-4a51-87dc-674b7137ce93","2022","高雄市","1998年後曾任1屆議員","""邱于軒"" ""1998年後曾任1屆議員"" 高雄市","official","中央選舉委員會選舉資料庫：公開資料包","","1998年後當選議員共1屆（2018）","1","","",""
"tnl-dark-guide-2022-khh-11-4-政治工作-1","auto_reviewable","政治工作","邱于軒","e18bb98f-0781-4a51-87dc-674b7137ce93","2022","高雄市","2018年當選","""邱于軒"" ""2018年當選"" 高雄市","official","中央選舉委員會選舉資料庫","https://db.cec.gov.tw/static/elections/data/tickets/ELC/T1/T1/1250b1f46d13d83f30143138454d28cd/A/64_000_00_000_0000.json","2018年議員選舉當選","1","","",""
"tnl-dark-guide-2018-khh-11-89-政治工作-1","external_search_needed","政治工作","邱于軒","e18bb98f-0781-4a51-87dc-674b7137ce93","2018|2022","高雄市","曾任國民黨黨代表","""邱于軒"" ""曾任國民黨黨代表"" 高雄市","","","","","","","",""
"tnl-dark-guide-2022-tao-7-12-政治工作-1","external_search_needed","政治工作","邱仁德","76ef46dc-001f-410f-92ed-f7d9f7c578b1","2022","桃園市","信義里里長","""邱仁德"" ""信義里里長"" 桃園市","","","","","","","",""
"tnl-dark-guide-2022-tao-11-1-政治工作-1","external_search_needed","政治工作","邱文威","d5fdec70-4d72-449b-912f-5a317b7c3f87","2022","桃園市","立委黃世杰秘書","""邱文威"" ""立委黃世杰秘書"" 桃園市","","","","","","","",""
"tnl-dark-guide-2022-tao-14-4-政治工作-1","external_search_needed","政治工作","邱志成","75eae506-a75f-4bda-8aca-35568dbacd86","2022","桃園市","立法委員伍麗華國會辦公室助理","""邱志成"" ""立法委員伍麗華國會辦公室助理"" 桃園市","","","","","","","",""
"tnl-dark-guide-2018-tao-14-127-政治工作-2","external_search_needed","政治工作","邱志成","75eae506-a75f-4bda-8aca-35568dbacd86","2018|2022","桃園市","曾任原住民族委員會就業服務督導","""邱志成"" ""曾任原住民族委員會就業服務督導"" 桃園市","","","","","","","",""
"tnl-dark-guide-2018-tao-14-127-政治工作-1","external_search_needed","政治工作","邱志成","75eae506-a75f-4bda-8aca-35568dbacd86","2018|2022","桃園市","曾任桃園縣政府原住民行政局就服員","""邱志成"" ""曾任桃園縣政府原住民行政局就服員"" 桃園市","","","","","","","",""
"tnl-dark-guide-2018-tao-11-52-政治工作-1","manual_review","政治工作","邱佳亮","be671f26-3901-4e7b-af16-e661388b9715","2018","桃園市","曾任2屆議員","""邱佳亮"" ""曾任2屆議員"" 桃園市","official","中央選舉委員會選舉資料庫：公開資料包（身分待確認）","","當選議員共2屆（2009、2014）（同名、同黨、同縣市身分推定）","1","","",""
"tnl-dark-guide-2018-tao-11-52-政治工作-3","external_search_needed","政治工作","邱佳亮","be671f26-3901-4e7b-af16-e661388b9715","2018","桃園市","曾任副議長黃金德主秘","""邱佳亮"" ""曾任副議長黃金德主秘"" 桃園市","","","","","","","",""
"tnl-dark-guide-2018-tao-11-52-政治工作-2","external_search_needed","政治工作","邱佳亮","be671f26-3901-4e7b-af16-e661388b9715","2018","桃園市","新屋鄉鄉民代表","""邱佳亮"" ""新屋鄉鄉民代表"" 桃園市","","","","","","","",""
"tnl-dark-guide-2018-txg-17-120-政治工作-2","external_search_needed","政治工作","邱孟玲Malas．Isdahuan","bc91ecd3-542d-498d-bdb9-920edaf1b1f7","2018","台中市","曾任台中市政府原住民族教育委員","""邱孟玲Malas．Isdahuan"" ""曾任台中市政府原住民族教育委員"" 台中市","","","","","","","",""
"tnl-dark-guide-2018-txg-17-120-政治工作-1","external_search_needed","政治工作","邱孟玲Malas．Isdahuan","bc91ecd3-542d-498d-bdb9-920edaf1b1f7","2018","台中市","曾任社會局、衛生局、區公所公務員","""邱孟玲Malas．Isdahuan"" ""曾任社會局、衛生局、區公所公務員"" 台中市","","","","","","","",""
"tnl-dark-guide-2022-khh-5-10-政治工作-2","manual_review","政治工作","邱俊憲","fc3a7451-b063-49fa-a94c-94f841476f7a","2022","高雄市","1998年後曾任2屆議員","""邱俊憲"" ""1998年後曾任2屆議員"" 高雄市","official","中央選舉委員會選舉資料庫：公開資料包（身分待確認）","","1998年後當選議員共2屆（2014、2018）（同名、同黨、同縣市身分推定）","1","","",""
"tnl-dark-guide-2022-khh-5-10-政治工作-1","auto_reviewable","政治工作","邱俊憲","fc3a7451-b063-49fa-a94c-94f841476f7a","2022","高雄市","2018年當選議員","""邱俊憲"" ""2018年當選議員"" 高雄市","official","中央選舉委員會選舉資料庫","https://db.cec.gov.tw/static/elections/data/tickets/ELC/T1/T1/1250b1f46d13d83f30143138454d28cd/A/64_000_00_000_0000.json","2018年議員選舉當選","1","","",""
"tnl-dark-guide-2018-khh-5-13-政治工作-1","manual_review","政治工作","邱俊憲","fc3a7451-b063-49fa-a94c-94f841476f7a","2018","高雄市","曾任1屆議員","""邱俊憲"" ""曾任1屆議員"" 高雄市","official","中央選舉委員會選舉資料庫：公開資料包（身分待確認）","","當選議員共1屆（2014）（同名、同黨、同縣市身分推定）","1","","",""
"tnl-dark-guide-2022-khh-5-10-政治工作-5","external_search_needed","政治工作","邱俊憲","fc3a7451-b063-49fa-a94c-94f841476f7a","2022","高雄市","曾任民進黨團副總召、副幹事長","""邱俊憲"" ""曾任民進黨團副總召、副幹事長"" 高雄市","","","","","","","",""
"tnl-dark-guide-2022-khh-5-10-政治工作-6","external_search_needed","政治工作","邱俊憲","fc3a7451-b063-49fa-a94c-94f841476f7a","2022","高雄市","曾任立委李昆澤國會辦公室執行長","""邱俊憲"" ""曾任立委李昆澤國會辦公室執行長"" 高雄市","","","","","","","",""
"tnl-dark-guide-2022-khh-5-10-政治工作-3","external_search_needed","政治工作","邱俊憲","fc3a7451-b063-49fa-a94c-94f841476f7a","2022","高雄市","曾任陳其邁競選團隊發言人","""邱俊憲"" ""曾任陳其邁競選團隊發言人"" 高雄市","","","","","","","",""
"tnl-dark-guide-2022-khh-5-10-政治工作-4","external_search_needed","政治工作","邱俊憲","fc3a7451-b063-49fa-a94c-94f841476f7a","2022","高雄市","曾任陳菊市長辦公室秘書","""邱俊憲"" ""曾任陳菊市長辦公室秘書"" 高雄市","","","","","","","",""
"tnl-dark-guide-2018-khh-5-13-政治工作-2","external_search_needed","政治工作","邱俊憲","fc3a7451-b063-49fa-a94c-94f841476f7a","2018","高雄市","曾任陳菊辦公室秘書","""邱俊憲"" ""曾任陳菊辦公室秘書"" 高雄市","","","","","","","",""
"tnl-dark-guide-2022-tao-7-14-政治工作-1","manual_review","政治工作","邱奕勝","6cba716d-51e0-4c3e-a020-387f090cc9db","2022","桃園市","1998年後曾任6屆議員、3屆議長、2屆副議長","""邱奕勝"" ""1998年後曾任6屆議員、3屆議長、2屆副議長"" 桃園市","official","中央選舉委員會選舉資料庫：公開資料包（身分待確認）","","1998年後當選議員共6屆（1998、2002、2005、2009、2014、2018）（同名、同黨、同縣市身分推定）","1","","",""
"tnl-dark-guide-2022-tao-7-14-政治工作-2","auto_reviewable","政治工作","邱奕勝","6cba716d-51e0-4c3e-a020-387f090cc9db","2022","桃園市","2018年當選議員、現任議長","""邱奕勝"" ""2018年當選議員、現任議長"" 桃園市","official","中央選舉委員會選舉資料庫","https://db.cec.gov.tw/static/elections/data/tickets/ELC/T1/T1/1250b1f46d13d83f30143138454d28cd/A/68_000_00_000_0000.json","2018年議員選舉當選","1","","",""
"tnl-dark-guide-2022-tao-7-14-政治工作-4","external_search_needed","政治工作","邱奕勝","6cba716d-51e0-4c3e-a020-387f090cc9db","2022","桃園市","國民黨桃園市黨部主委","""邱奕勝"" ""國民黨桃園市黨部主委"" 桃園市","","","","","","","",""
"tnl-dark-guide-2018-tao-7-110-政治工作-1","auto_reviewable","政治工作","邱奕勝","6cba716d-51e0-4c3e-a020-387f090cc9db","2018","桃園市","曾任5屆議員、2屆議長、2屆副議長","""邱奕勝"" ""曾任5屆議員、2屆議長、2屆副議長"" 桃園市","official","桃園市議會：現任議員","https://www.tycc.gov.tw/TC/councilor-detail.aspx?mid=39&num=970","1. 桃園市議會第1、2屆議長2. 桃園市縣議會第17屆議長，第15、16屆副議長，第14屆議員3. 桃園市義勇消防總隊總隊長4. 桃園縣中壢市丘（邱）姓宗親會理事長5. 中壢市民代表會第8屆代表會主席6. 桃園市機車商業同會公會顧問7. 桃園縣警察局民防副大隊長8. 桃園市救國團主任委員9. 中國國民黨第二十一屆中央常務委員","1","","",""
"tnl-dark-guide-2018-tao-7-110-政治工作-2","external_search_needed","政治工作","邱奕勝","6cba716d-51e0-4c3e-a020-387f090cc9db","2018|2022","桃園市","曾任中壢市民代表會主席","""邱奕勝"" ""曾任中壢市民代表會主席"" 桃園市","","","","","","","",""
"tnl-dark-guide-2018-tao-7-110-政治工作-3","external_search_needed","政治工作","邱奕勝","6cba716d-51e0-4c3e-a020-387f090cc9db","2018","桃園市","曾任國民黨桃園市市黨部主委","""邱奕勝"" ""曾任國民黨桃園市市黨部主委"" 桃園市","","","","","","","",""
"tnl-dark-guide-2022-tnn-6-2-政治工作-1","external_search_needed","政治工作","邱昭勝","bd8d2cff-10ba-457e-b33c-243dcc9172c0","2022","台南市","曾任議員林炳利競選總部主委","""邱昭勝"" ""曾任議員林炳利競選總部主委"" 台南市","","","","","","","",""
"tnl-dark-guide-2018-tao-1-104-政治工作-1","manual_review","政治工作","邱素芬","4fa3496a-e379-4835-9439-dbded6105dde","2018","桃園市","曾任3屆議員","""邱素芬"" ""曾任3屆議員"" 桃園市","official","中央選舉委員會選舉資料庫：公開資料包（身分待確認）","","當選議員共3屆（2005、2009、2014）（同名、同黨、同縣市身分推定）","1","","",""
"tnl-dark-guide-2018-tao-1-104-政治工作-2","external_search_needed","政治工作","邱素芬","4fa3496a-e379-4835-9439-dbded6105dde","2018","桃園市","曾任桃園市市民代表","""邱素芬"" ""曾任桃園市市民代表"" 桃園市","","","","","","","",""
"tnl-dark-guide-2018-txg-11-84-政治工作-1","manual_review","政治工作","邱素貞","f1b01283-971a-4a04-9229-75200e719922","2018","台中市","曾任3屆議員","""邱素貞"" ""曾任3屆議員"" 台中市","official","中央選舉委員會選舉資料庫：公開資料包（身分待確認）","","當選議員共3屆（2005、2010、2014）（同名、同黨、同縣市身分推定）","1","","",""
"tnl-dark-guide-2018-txg-11-84-政治工作-2","external_search_needed","政治工作","邱素貞","f1b01283-971a-4a04-9229-75200e719922","2018","台中市","曾任民進黨全國黨代表","""邱素貞"" ""曾任民進黨全國黨代表"" 台中市","","","","","","","",""
"tnl-dark-guide-2022-nwt-6-3-政治工作-1","manual_review","政治工作","邱烽堯","9a4dd4cc-8636-4060-b494-4df5380a49c3","2022","新北市","1998年後曾任3屆議員","""邱烽堯"" ""1998年後曾任3屆議員"" 新北市","official","中央選舉委員會選舉資料庫：公開資料包（身分待確認）","","1998年後當選議員共3屆（2010、2014、2018）（同名、同黨、同縣市身分推定）","1","","",""
"tnl-dark-guide-2022-nwt-6-3-政治工作-2","auto_reviewable","政治工作","邱烽堯","9a4dd4cc-8636-4060-b494-4df5380a49c3","2022","新北市","2018年當選議員","""邱烽堯"" ""2018年當選議員"" 新北市","official","中央選舉委員會選舉資料庫","https://db.cec.gov.tw/static/elections/data/tickets/ELC/T1/T1/1250b1f46d13d83f30143138454d28cd/A/65_000_00_000_0000.json","2018年議員選舉當選","1","","",""
"tnl-dark-guide-2022-nwt-6-3-政治工作-4","external_search_needed","政治工作","邱烽堯","9a4dd4cc-8636-4060-b494-4df5380a49c3","2022","新北市","國民黨18至20次全國代表大會代表","""邱烽堯"" ""國民黨18至20次全國代表大會代表"" 新北市","","","","","","","",""
"tnl-dark-guide-2018-nwt-5-63-政治工作-1","manual_review","政治工作","邱烽堯","9a4dd4cc-8636-4060-b494-4df5380a49c3","2018","新北市","曾任2屆議員","""邱烽堯"" ""曾任2屆議員"" 新北市","official","中央選舉委員會選舉資料庫：公開資料包（身分待確認）","","當選議員共2屆（2010、2014）（同名、同黨、同縣市身分推定）","1","","",""
"tnl-dark-guide-2018-nwt-5-63-政治工作-2","auto_reviewable","政治工作","邱烽堯","9a4dd4cc-8636-4060-b494-4df5380a49c3","2018|2022","新北市","曾任國民黨新北市黨部副主委","""邱烽堯"" ""曾任國民黨新北市黨部副主委"" 新北市","official","新北市議會：現任議員","https://www.ntp.gov.tw/councilor-detail?program=37&A=6&C=553","新北市議會第1、2、3屆議員 南開大學工商管理研究所企管碩士 中國國民黨新北市黨部副主委 國民黨18至21次全國代表大會代表 新北市議會國民黨黨團副書記長 新北市消防局中和義消中隊長 中和區後備軍人輔導中心秘書主任 新北市青工總會會長 中和區青工會會長
新北市第4屆議員","1","","",""
"tnl-dark-guide-2022-tnn-8-1-政治工作-2","manual_review","政治工作","邱莉莉","f702b00b-3207-41a6-ac72-3e8bcea7a0c9","2022","台南市","1998年後曾任6屆議員","""邱莉莉"" ""1998年後曾任6屆議員"" 台南市","official","中央選舉委員會選舉資料庫：公開資料包（身分待確認）","","1998年後當選議員共6屆（1998、2002、2005、2010、2014、2018）（同名、同黨、同縣市身分推定）","1","","",""
"tnl-dark-guide-2022-tnn-8-1-政治工作-1","auto_reviewable","政治工作","邱莉莉","f702b00b-3207-41a6-ac72-3e8bcea7a0c9","2022","台南市","2018年當選議員","""邱莉莉"" ""2018年當選議員"" 台南市","official","中央選舉委員會選舉資料庫","https://db.cec.gov.tw/static/elections/data/tickets/ELC/T1/T1/1250b1f46d13d83f30143138454d28cd/A/67_000_00_000_0000.json","2018年議員選舉當選","1","","",""
"tnl-dark-guide-2018-tnn-8-71-政治工作-1","manual_review","政治工作","邱莉莉","f702b00b-3207-41a6-ac72-3e8bcea7a0c9","2018","台南市","曾任5屆議員","""邱莉莉"" ""曾任5屆議員"" 台南市","official","中央選舉委員會選舉資料庫：公開資料包（身分待確認）","","當選議員共5屆（1998、2002、2005、2010、2014）（同名、同黨、同縣市身分推定）","1","","",""
"tnl-dark-guide-2018-tnn-8-71-政治工作-2","auto_reviewable","政治工作","邱莉莉","f702b00b-3207-41a6-ac72-3e8bcea7a0c9","2018","台南市","曾任民進黨台南市黨部主委","""邱莉莉"" ""曾任民進黨台南市黨部主委"" 台南市","official","臺南市議會：現任議員","https://www.tncc.gov.tw/councilorpage.asp?mainid=4A10A4A3-190C-47E8-9214-B75A23CBE882","第14、15、16屆台南市議員
第一、二、三屆直轄市台南市議員
民進黨台南市黨部主委
民進黨中央黨部發言人
黃偉哲競選市長發言人
富樂夢教育基金會董事","1","","",""
"tnl-dark-guide-2022-tnn-8-1-政治工作-3","auto_reviewable","政治工作","邱莉莉","f702b00b-3207-41a6-ac72-3e8bcea7a0c9","2022","台南市","曾任民進黨台南市黨部主委、中央黨部發言人","""邱莉莉"" ""曾任民進黨台南市黨部主委、中央黨部發言人"" 台南市","official","臺南市議會：現任議員","https://www.tncc.gov.tw/councilorpage.asp?mainid=4A10A4A3-190C-47E8-9214-B75A23CBE882","第14、15、16屆台南市議員
第一、二、三屆直轄市台南市議員
民進黨台南市黨部主委
民進黨中央黨部發言人
黃偉哲競選市長發言人
富樂夢教育基金會董事","1","","",""
"tnl-dark-guide-2022-tnn-8-1-政治工作-4","manual_review","政治工作","邱莉莉","f702b00b-3207-41a6-ac72-3e8bcea7a0c9","2022","台南市","曾任黃偉哲市長競選發言人","""邱莉莉"" ""曾任黃偉哲市長競選發言人"" 台南市","official","臺南市議會：現任議員","https://www.tncc.gov.tw/councilorpage.asp?mainid=4A10A4A3-190C-47E8-9214-B75A23CBE882","第14、15、16屆台南市議員
第一、二、三屆直轄市台南市議員
民進黨台南市黨部主委
民進黨中央黨部發言人
黃偉哲競選市長發言人
富樂夢教育基金會董事","0.667","","",""
"tnl-dark-guide-2022-nwt-4-7-政治工作-1","external_search_needed","政治工作","邱婷蔚","c3be661b-4dc2-49fa-b5d3-e3023a67707d","2022","新北市","2018年當選議員","""邱婷蔚"" ""2018年當選議員"" 新北市","","","","","","","",""
"tnl-dark-guide-2022-nwt-4-7-政治工作-4","external_search_needed","政治工作","邱婷蔚","c3be661b-4dc2-49fa-b5d3-e3023a67707d","2022","新北市","余天競選立法委員文宣部主任","""邱婷蔚"" ""余天競選立法委員文宣部主任"" 新北市","","","","","","","",""
"tnl-dark-guide-2018-nwt-3-76-政治工作-1","manual_review","政治工作","邱婷蔚","4195214a-8465-4bf5-937f-30a959eb75b5","2018","新北市","曾任1屆議員","""邱婷蔚"" ""曾任1屆議員"" 新北市","official","中央選舉委員會選舉資料庫：公開資料包（身分待確認）","","當選議員共1屆（2014）（同名、同黨、同縣市身分推定）","1","","",""
